SurveyCaseid,date,weight,polltype,A003_rating,A003_ratinggp,v1,v3,WillVote,WillVotegp,KnowDistrict10,District10,District10gp,RealKnowDistrict10,District18,WongTaiSin,ShaTin,YuenLong,District10_2,LC1,LC1gp,LC2,LC2gp,LC3,LC3gp,LC4,LC4gp,LC5,LC5gp,LC6,LC6gp,LC7,LC7gp,LC8,LC8gp,LC9,LC9gp,LC10,LC10gp,LCunknown,LCvote,WhyCandidateA,WhyCandidateB,SupportAny,FollowForum,Campaign_b,Campaign_c,Campaign_d,Campaign_e,Campaign_f,Campaign_g,CampaignEffect_a,CampaignEffect_agp,CampaignEffect_b,CampaignEffect_bgp,CampaignEffect_c,CampaignEffect_cgp,CampaignEffect_d,CampaignEffect_dgp,CampaignEffect_e,CampaignEffect_egp,CampaignEffect_f,CampaignEffect_fgp,CampaignEffect_g,CampaignEffect_ggp,AffectWillVote_a,AffectWillVote_b,sex,pob1,pob2,pob2_v2,pobgp,agegp_TP_7,agegp_TP_6,agegp_TP_5,agegp_TP,agegp2,agegp_2015,eduv2,edugp_TP,occv2,occgp,occv2_8881_others,v4_2019,inclin,v4_2019_8881_others,type,housingv2,housinggpv3,districtgp,marital,mid,midgp,civicactive
LC2021R6_000743,20211214,0.6068811,1,80,4,1,1,4,3,1,1,1,1,,,,,1,8886,8886,,,,,,,,,,,,,,,,,,,,8886,,,8888,4,1,1,1,1,2,1,3,1,4,4,4,4,4,4,4,4,8889,8889,4,4,2,2,1,1,,,1,7,6,5,6,3,3,5,3,6,6,,8886,8886,,2,3,3,1,2,3,1,2
LC2021R6_000744,20211214,1.1969205,2,30,2,1,1,8886,8886,1,8885,2,2,17,,,,9,,,,,,,,,,,,,,,,,8888,8888,,,,8888,,,8888,3,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,3,2,2,3,2,2,4,3,2,2,,4,3,,1,3,3,5,2,4,2,2
LC2021R6_000745,20211214,0.7281200,1,0,1,1,1,4,3,2,,,3,13,,1,,6,,,,,,,,,,,8886,8886,,,,,,,,,,8886,,,2,4,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,,,1,-99,-99,-99,-99,-99,-99,5,3,2,2,,8886,8886,,1,3,3,4,2,3,1,2
LC2021R6_000746,20211214,1.9051899,2,15,2,1,1,3,3,1,8885,2,2,15,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,4,2,1,1,1,2,1,3,1,2,1,2,1,3,1,3,1,4,4,2,1,2,3,2,1,,,1,2,1,1,2,1,1,5,3,4,4,,1,1,,1,3,3,5,1,4,2,2
LC2021R6_000747,20211214,1.6047747,2,50,3,1,1,1,1,2,,,3,14,,,,9,,,,,,,,,,,,,,,,,8888,8888,,,,8888,,,8888,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,25,3,2,4,3,3,4,2,2,1,1,5,5,,8888,8888,,2,3,3,5,2,5,3,-99
LC2021R6_000748,20211214,0.9817502,2,0,1,1,1,1,1,2,,,3,8,,,,4,,,,,,,3,1,,,,,,,,,,,,,,1,1,8888,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,1,,,1,2,1,1,2,1,1,3,2,7,6,,3,1,,2,1,1,3,1,5,3,2
LC2021R6_000749,20211214,0.8961545,2,50,3,1,2,3,3,1,8885,2,2,1,,,,2,,,8886,8886,,,,,,,,,,,,,,,,,,8886,,,2,2,1,1,1,1,2,2,4,4,4,4,3,1,3,1,3,1,4,4,3,1,2,2,2,1,,,1,5,4,4,5,3,2,3,2,2,2,,1,1,,1,2,2,1,2,4,2,2
LC2021R6_000750,20211214,1.0537161,2,0,1,1,1,4,3,1,8886,2,2,16,,,1,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,4,2,1,2,1,2,2,4,4,4,4,3,1,4,4,4,4,4,4,4,4,2,3,1,1,,,1,2,1,1,2,1,1,3,2,4,4,,1,1,,2,3,3,5,1,5,3,1
LC2021R6_000751,20211214,0.8475463,1,191,191,1,1,2,1,2,,,3,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,1,1,5,5,,8888,8888,,2,3,3,5,2,4,2,2
LC2021R6_000752,20211214,0.5851474,1,0,1,1,1,8886,8886,2,,,3,13,,1,,6,,,,,,,,,,,8888,8888,,,,,,,,,,8888,,,2,4,2,2,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,35,3,2,7,6,5,6,3,3,3,2,6,6,,1,1,,1,2,2,4,2,3,1,2
LC2021R6_000753,20211214,0.9024963,2,0,1,1,1,3,3,1,8885,2,2,18,,,,2,,,8886,8886,,,,,,,,,,,,,,,,,,8886,,,2,3,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,20,3,2,2,1,1,2,1,1,5,3,1,1,,1,1,,2,1,1,5,1,5,3,1
LC2021R6_000754,20211214,1.2200649,1,0,1,1,1,2,1,1,8885,2,2,14,,,,9,,,,,,,,,,,,,,,,,1,1,,,,1,1,2,2,3,1,1,1,1,1,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,2,1,2,20,3,2,2,1,1,2,1,1,3,2,7,6,,4,3,,1,3,3,5,1,4,2,2
LC2021R6_000755,20211214,1.2370775,1,0,1,1,1,2,1,1,8885,2,2,2,,,,1,4,1,,,,,,,,,,,,,,,,,,,,1,8888,8888,8888,4,2,1,1,1,2,2,2,1,3,1,4,4,2,1,3,1,4,4,4,4,2,2,1,1,,,1,4,3,3,4,2,2,5,3,1,1,,2,2,,1,3,3,1,2,3,1,2
LC2021R6_000756,20211214,1.2114916,1,50,3,1,1,2,1,1,8885,2,2,17,,,,9,,,,,,,,,,,,,,,,,3,1,,,,1,1,3,1,2,1,1,1,1,1,1,2,1,2,1,1,1,3,1,2,1,2,1,2,1,1,2,2,1,,,1,5,4,4,5,3,2,3,2,7,6,,2,2,,1,3,3,5,2,4,2,2
LC2021R6_000757,20211214,1.0242861,2,1,2,1,1,4,3,1,4,1,1,,,,,4,,,,,,,8886,8886,,,,,,,,,,,,,,8886,,,2,3,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,4,3,3,4,2,2,5,3,1,1,,4,3,,1,3,3,3,1,5,3,2
LC2021R6_000758,20211214,0.8413342,1,70,4,1,1,1,1,1,3,1,1,,,,,3,,,,,1,1,,,,,,,,,,,,,,,,1,2,8888,1,4,1,1,1,2,2,2,8889,8889,3,1,3,1,3,1,8889,8889,8889,8889,8889,8889,1,2,2,1,,,1,6,5,5,6,3,3,1,1,6,6,,8888,8888,,2,1,1,2,2,5,3,-99
LC2021R6_000759,20211214,0.8413342,1,88,4,1,1,1,1,1,3,1,1,,,,,3,,,,,2,1,,,,,,,,,,,,,,,,1,1,3,1,1,2,1,1,1,2,1,4,4,4,4,4,4,3,1,3,1,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,4,3,6,6,,4,3,,1,3,3,2,2,3,1,2
LC2021R6_000760,20211214,1.0242861,1,80,4,1,1,1,1,1,4,1,1,,,,,4,,,,,,,3,1,,,,,,,,,,,,,,1,1,3,1,2,1,1,1,2,2,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,4,3,3,4,2,2,2,2,1,1,,4,3,,1,3,3,3,2,3,1,2
LC2021R6_000761,20211214,1.3997213,2,0,1,1,1,8886,8886,1,3,1,1,,,,,3,,,,,8888,8888,,,,,,,,,,,,,,,,8888,,,2,2,1,1,1,1,2,1,2,1,3,1,3,1,3,1,3,1,4,4,3,1,1,2,2,1,,,1,4,3,3,4,2,2,3,2,5,5,,2,2,,2,3,3,2,2,2,1,2
LC2021R6_000762,20211214,0.6172096,1,50,3,1,1,2,1,1,8885,2,2,14,,,,9,,,,,,,,,,,,,,,,,3,1,,,,1,8888,8888,8888,4,8888,8888,1,2,2,2,2,1,3,1,3,1,3,1,4,4,4,4,3,1,2,8888,2,1,,,1,7,6,5,6,3,3,1,1,5,5,,8886,8886,,1,3,3,5,3,4,2,2
LC2021R6_000763,20211214,2.1438348,2,20,2,1,2,2,1,1,-99,-99,-99,3,,,,1,-99,-99,,,,,,,,,,,,,,,,,,,,-99,,,2,3,2,2,1,2,1,2,2,1,2,1,3,1,4,4,3,1,3,1,3,1,2,2,2,8,19,2,8881,2,1,1,2,1,1,5,3,4,4,,8886,8886,,1,3,3,1,1,3,1,2
LC2021R6_000764,20211214,1.6592076,1,65,4,1,1,1,1,1,5,1,1,,,,,5,,,,,,,,,-99,-99,,,,,,,,,,,,-99,,,1,3,2,1,1,1,2,2,8888,8888,8888,8888,3,1,3,1,3,1,3,1,3,1,2,2,2,1,,,1,5,4,4,5,3,2,2,2,2,2,,8888,8888,,1,3,3,2,2,3,1,2
LC2021R6_000765,20211214,0.6068811,1,40,2,1,1,1,1,1,1,1,1,,,,,1,8888,8888,,,,,,,,,,,,,,,,,,,,8888,,,1,3,1,1,1,1,1,2,4,4,3,1,4,4,4,4,4,4,3,1,3,1,2,2,1,1,,,1,7,6,5,6,3,3,3,2,6,6,,8886,8886,,2,3,3,1,2,3,1,2
LC2021R6_000766,20211214,1.2114916,2,0,1,1,1,4,3,1,8885,2,2,14,,,,9,,,,,,,,,,,,,,,,,8886,8886,,,,8886,,,1,2,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,,,1,5,4,4,5,3,2,5,3,1,1,,1,1,,1,3,3,5,2,3,1,2
LC2021R6_000767,20211214,0.9165495,2,60,4,1,1,2,1,2,,,3,13,,2,,10,,,,,,,,,,,,,,,,,,,1,1,,1,2,3,1,2,2,1,1,1,2,2,2,1,4,4,4,4,3,1,3,1,4,4,3,1,1,1,2,1,,,1,6,5,5,6,3,3,2,2,6,6,,8886,8886,,2,3,3,4,2,3,1,2
LC2021R6_000768,20211214,0.9946552,2,0,1,1,1,8888,8888,1,8885,2,2,10,,,,7,,,,,,,,,,,,,-99,-99,,,,,,,,-99,,,2,1,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,44,4,2,6,5,5,6,3,3,2,2,6,6,,4,3,,1,2,2,4,2,3,1,2
LC2021R6_000769,20211214,0.5864723,1,80,4,1,1,1,1,1,8885,2,2,13,,2,,10,,,,,,,,,,,,,,,,,,,1,1,,1,1,3,1,3,1,1,1,1,2,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,52,4,2,7,6,5,6,3,3,1,1,5,5,,8886,8886,,-99,2,2,4,2,8888,8888,2
LC2021R6_000770,20211214,2.1978316,2,90,4,1,1,1,1,1,-99,-99,-99,9,,,,5,,,,,,,,,1,1,,,,,,,,,,,,1,1,2,1,2,2,1,2,1,2,2,4,4,4,4,4,4,2,1,4,4,4,4,4,4,2,2,2,-99,30,3,-99,4,3,3,4,2,2,5,3,2,2,,4,3,,1,3,3,3,2,3,1,2
LC2021R6_000771,20211214,2.0961023,2,0,1,1,1,3,3,1,8885,2,2,13,,2,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,2,2,2,1,1,1,1,1,3,1,1,1,3,1,4,4,4,4,3,1,8888,8888,3,3,2,2,10,2,2,2,1,1,2,1,1,5,3,2,2,,3,1,,2,1,1,4,1,4,2,2
LC2021R6_000772,20211214,1.4100564,1,50,3,1,1,4,3,1,8885,2,2,13,,8888,,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,4,1,1,1,1,2,2,3,1,2,1,3,1,3,1,2,1,3,1,2,1,1,2,2,2,40,4,2,4,3,3,4,2,2,3,2,2,2,,8886,8886,,2,4,3,4,2,4,2,2
LC2021R6_000773,20211214,0.8413342,1,50,3,1,1,1,1,1,3,1,1,,,,,3,,,,,8888,8888,,,,,,,,,,,,,,,,8888,,,1,3,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,8889,8889,4,4,2,2,2,2,60,5,2,6,5,5,6,3,3,1,1,3,3,,2,2,,2,1,1,2,1,4,2,2
LC2021R6_000774,20211214,1.3517006,2,50,3,1,1,1,1,1,8885,2,2,16,,,2,7,,,,,,,,,,,,,2,1,,,,,,,,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,3,1,2,1,4,4,4,4,2,1,2,2,1,1,,,1,5,4,4,5,3,2,3,2,3,3,,4,3,,1,2,2,5,2,5,3,2
LC2021R6_000775,20211214,1.9382956,2,0,1,1,1,1,1,1,8885,2,2,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,8885,8885,,,1,2,1,1,1,1,2,2,3,1,4,4,4,4,4,4,3,1,4,4,3,1,2,2,2,1,,,1,2,1,1,2,1,1,5,3,1,1,,3,1,,1,3,3,4,1,4,2,1
LC2021R6_000776,20211214,0.8413342,2,80,4,1,1,1,1,1,8885,2,2,6,,,,3,,,,,1,1,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,35,3,2,6,5,5,6,3,3,2,2,6,6,,8888,8888,,1,2,2,2,2,5,3,1
LC2021R6_000777,20211214,1.6862224,2,10,2,1,2,4,3,1,8885,2,2,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,4,1,1,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,-99,-99,-99,-99,-99,-99,5,3,4,4,,-99,-99,,-99,-99,-99,-99,1,3,1,2
LC2021R6_000778,20211214,1.1870707,1,0,1,1,1,4,3,2,,,3,4,,,,2,,,8886,8886,,,,,,,,,,,,,,,,,,8886,,,2,4,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,,,1,4,3,3,4,2,2,3,2,7,6,,8886,8886,,2,1,1,1,2,4,2,2
LC2021R6_000779,20211214,1.3384407,1,40,2,1,1,1,1,1,5,1,1,,,,,5,,,,,,,,,1,1,,,,,,,,,,,,1,2,1,1,3,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,6,5,5,6,3,3,5,3,6,6,,2,2,,1,3,3,3,2,3,1,2
LC2021R6_000780,20211214,1.3859729,1,20,2,1,1,2,1,1,8,1,1,,,,,8,,,,,,,,,,,,,,,1,1,,,,,,1,8888,8888,1,3,2,2,1,2,2,2,8888,8888,2,1,8888,8888,4,4,4,4,4,4,4,4,2,3,2,9,30,3,8881,4,3,3,4,2,2,4,3,5,5,,4,3,,1,3,3,5,2,3,1,2
LC2021R6_000781,20211214,1.1373134,2,0,1,1,1,3,3,1,8885,2,2,11,,,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,2,3,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,3,1,4,4,3,3,2,1,,,1,3,2,2,3,2,2,4,3,5,5,,1,1,,1,3,3,4,2,4,2,2
LC2021R6_000782,20211214,2.1978316,2,50,3,1,1,1,1,1,8885,2,2,9,,,,5,,,,,,,,,-99,-99,,,,,,,,,,,,-99,,,1,4,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,3,1,3,1,2,2,2,2,25,3,2,4,3,3,4,2,2,3,2,5,5,,8886,8886,,1,2,2,3,2,4,2,2
LC2021R6_000783,20211214,0.8453041,1,50,3,1,1,1,1,1,5,1,1,,,,,5,,,,,,,,,1,1,,,,,,,,,,,,1,8888,8888,1,2,1,1,1,1,2,2,4,4,8888,8888,4,4,4,4,4,4,4,4,4,4,2,2,2,2,20,3,2,7,6,5,6,3,3,1,1,6,6,,8886,8886,,2,1,1,2,2,8888,8888,-99
LC2021R6_000784,20211214,1.2427439,1,50,3,1,1,1,1,1,8885,2,2,12,,,,6,,,,,,,,,,,2,1,,,,,,,,,,1,2,2,1,1,1,1,1,1,2,2,3,1,4,4,2,1,3,1,3,1,4,4,3,1,1,1,1,1,,,1,5,4,4,5,3,2,2,2,3,3,,1,1,,2,4,3,4,2,3,1,2
LC2021R6_000785,20211214,0.8453041,1,75,4,1,2,1,1,2,,,3,9,,,,5,,,,,,,,,-99,-99,,,,,,,,,,,,-99,,,-99,2,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,35,3,2,7,6,5,6,3,3,-99,-99,6,6,,8886,8886,,1,3,3,3,3,8888,8888,-99
LC2021R6_000786,20211214,0.7135157,1,30,2,1,1,1,1,1,2,1,1,,,,,2,,,8888,8888,,,,,,,,,,,,,,,,,,8888,,,1,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,3,2,6,6,,8886,8886,,1,3,3,-99,2,3,1,2
LC2021R6_000787,20211214,1.3108380,2,0,1,1,1,4,3,2,,,3,14,,,,9,,,,,,,,,,,,,,,,,8886,8886,,,,8886,,,2,4,1,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,,,1,5,4,4,5,3,2,2,2,1,1,,1,1,,1,3,3,5,2,4,2,2
LC2021R6_000788,20211214,0.5486967,1,0,1,1,1,4,3,1,8885,2,2,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,1,1,1,1,-99,2,8888,1,1,1,1,2,1,2,1,-99,-99,1,1,1,1,3,3,1,2,60,5,2,7,6,5,6,3,3,1,1,3,3,,1,1,,2,1,1,2,2,5,3,-99
LC2021R6_000789,20211214,0.4565571,1,30,2,1,1,1,1,1,8885,2,2,4,,,,2,,,1,1,,,,,,,,,,,,,,,,,,1,1,8888,1,1,1,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2,60,5,2,7,6,5,6,3,3,3,2,6,6,,8888,8888,,1,3,3,1,2,1,1,-99
LC2021R6_000790,20211214,2.2747261,2,0,1,1,1,4,3,2,,,3,16,,,2,7,,,,,,,,,,,,,8886,8886,,,,,,,,8886,,,2,4,2,1,2,8888,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,,,1,2,1,1,2,1,1,5,3,1,1,,1,1,,2,1,1,5,1,4,2,2
LC2021R6_000791,20211214,1.3849363,2,0,1,1,1,4,3,1,8885,2,2,9,,,,5,,,,,,,,,8886,8886,,,,,,,,,,,,8886,,,2,4,1,1,1,1,2,2,3,1,4,4,4,4,4,4,4,4,8889,8889,8889,8889,2,3,1,1,,,1,3,2,2,3,2,2,5,3,1,1,,3,1,,2,3,3,3,1,3,1,1
LC2021R6_000792,20211214,1.2492573,2,50,3,1,2,2,1,1,8885,2,2,10,,,,7,,,,,,,,,,,,,8888,8888,,,,,,,,8888,,,1,3,1,2,1,2,2,2,4,4,4,4,4,4,3,1,4,4,8888,8888,8889,8889,8888,2,2,2,45,4,2,5,4,4,5,3,2,2,2,5,5,,8888,8888,,2,3,3,4,1,-99,-99,-99
LC2021R6_000793,20211214,1.6548003,1,40,2,1,1,3,3,1,8886,2,2,16,,,2,7,,,,,,,,,,,,,8886,8886,,,,,,,,8886,,,2,2,1,1,1,1,2,2,3,1,3,1,4,4,3,1,4,4,4,4,4,4,3,3,2,2,21,3,2,4,3,3,4,2,2,3,2,2,2,,4,3,,-99,2,2,5,-99,5,3,2
LC2021R6_000794,20211214,0.5024907,1,60,4,1,1,1,1,2,,,3,7,,,,4,,,,,,,3,1,,,,,,,,,,,,,,1,1,3,2,1,1,1,1,1,2,1,8888,8888,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,7,6,5,6,3,3,1,1,6,6,,2,2,,1,3,3,3,2,8888,8888,2
LC2021R6_000795,20211214,0.6068811,1,70,4,1,1,1,1,1,1,1,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,2,3,1,1,1,1,1,1,2,1,3,1,3,1,3,1,3,1,3,1,4,4,4,4,2,2,1,2,70,5,2,7,6,5,6,3,3,5,3,6,6,,2,2,,1,3,3,1,1,3,1,2
LC2021R6_000796,20211214,0.4619260,1,20,2,1,1,8886,8886,2,,,3,1,,,,2,,,8888,8888,,,,,,,,,,,,,,,,,,8888,,,8888,4,2,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,8889,8889,4,4,2,2,1,1,,,1,7,6,5,6,3,3,5,3,6,6,,8886,8886,,1,3,3,1,2,5,3,2
LC2021R6_000797,20211214,0.8413342,1,60,4,1,1,1,1,1,8885,2,2,5,1,,,3,,,,,-99,-99,,,,,,,,,,,,,,,,-99,,,1,2,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,60,5,2,6,5,5,6,3,3,1,1,5,5,,-99,-99,,2,1,1,2,2,-99,-99,1
LC2021R6_000798,20211214,1.2095340,2,5,2,1,1,1,1,1,8885,2,2,11,,,,10,,,,,,,,,,,,,,,,,,,1,1,,1,1,3,1,2,1,1,1,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,4,3,3,4,2,2,3,2,1,1,,2,2,,1,3,3,4,2,3,1,2
LC2021R6_000799,20211214,1.2114916,1,0,1,1,1,4,3,1,8885,2,2,17,,,,9,,,,,,,,,,,,,,,,,8886,8886,,,,8886,,,2,4,2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,8889,8889,4,4,2,2,2,1,,,1,5,4,4,5,3,2,4,3,2,2,,3,1,,1,2,2,5,1,4,2,2
LC2021R6_000800,20211214,0.8524056,1,90,4,1,1,1,1,1,3,1,1,,,,,3,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,8888,4,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,6,5,5,6,3,3,5,3,6,6,,8886,8886,,2,1,1,2,1,5,3,-99
LC2021R6_000801,20211214,0.7135157,1,80,4,1,2,1,1,1,2,1,1,,,,,2,,,1,1,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,2,2,2,2,3,1,4,4,4,4,4,4,3,1,4,4,4,4,1,1,2,1,,,1,6,5,5,6,3,3,3,2,6,6,,2,2,,1,3,3,-99,3,2,1,2
LC2021R6_000802,20211214,0.8961545,1,80,4,1,2,4,3,1,8885,2,2,4,,,,2,,,8886,8886,,,,,,,,,,,,,,,,,,8886,,,2,4,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,5,4,4,5,3,2,3,2,2,2,,4,3,,2,3,3,1,2,4,2,2
LC2021R6_000803,20211214,0.5330566,2,70,4,1,1,1,1,1,8885,2,2,16,,,1,8,,,,,,,,,,,,,,,1,1,,,,,,1,2,3,1,3,1,1,1,2,2,2,2,1,8888,8888,4,4,4,4,4,4,4,4,4,4,2,2,2,2,45,4,2,7,6,5,6,3,3,1,1,6,6,,4,3,,2,1,1,5,3,5,3,2
LC2021R6_000804,20211214,1.0337272,2,70,4,1,1,2,1,2,,,3,15,,,,8,,,,,,,,,,,,,,,2,1,,,,,,1,2,3,8888,2,1,8888,1,1,2,2,1,1,4,4,4,4,4,4,4,4,2,1,4,4,1,2,2,1,,,1,3,2,2,3,2,2,3,2,2,2,,4,3,,1,3,3,5,2,3,1,2
LC2021R6_000805,20211214,0.7480179,2,30,2,1,1,4,3,2,,,3,1,,,,2,,,8886,8886,,,,,,,,,,,,,,,,,,8886,,,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,3,2,2,3,2,2,3,2,3,3,,3,1,,1,3,3,1,1,3,1,2
LC2021R6_000806,20211214,1.1102754,2,30,2,1,1,4,3,1,3,1,1,,,,,3,,,,,8886,8886,,,,,,,,,,,,,,,,8886,,,2,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,4,3,3,4,2,2,5,3,1,1,,4,3,,1,3,3,2,1,5,3,2
LC2021R6_000807,20211214,1.0641686,2,0,1,1,1,3,3,2,,,3,6,,,,3,,,,,8886,8886,,,,,,,,,,,,,,,,8886,,,2,3,2,2,2,2,2,2,1,1,4,4,8889,8889,8889,8889,8889,8889,8889,8889,8889,8889,2,2,1,1,,,1,2,1,1,2,1,1,5,3,4,4,,3,1,,2,4,3,2,1,5,3,1
LC2021R6_000808,20211214,1.2492573,1,50,3,1,1,1,1,1,7,1,1,,,,,7,,,,,,,,,,,,,-99,-99,,,,,,,,-99,,,2,4,2,1,1,1,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,1,,,1,5,4,4,5,3,2,3,2,5,5,,8886,8886,,1,3,3,5,2,3,1,2
LC2021R6_000809,20211214,0.7135157,1,40,2,1,1,2,1,2,,,3,4,,,,2,,,8888,8888,,,,,,,,,,,,,,,,,,8888,,,8888,3,1,2,1,1,2,2,3,1,4,4,4,4,3,1,4,4,4,4,3,1,2,2,2,1,,,1,6,5,5,6,3,3,5,3,6,6,,2,2,,1,3,3,1,2,3,1,2
LC2021R6_000810,20211214,1.0077442,2,60,4,1,1,1,1,1,7,1,1,,,,,7,,,,,,,,,,,,,2,1,,,,,,,,1,2,1,8888,2,2,1,1,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,18,2,2,6,5,5,6,3,3,2,2,6,6,,2,2,,2,1,1,5,2,5,3,-99
LC2021R6_000811,20211214,0.7135157,1,50,3,1,1,1,1,1,8885,2,2,1,,,,2,,,1,1,,,,,,,,,,,,,,,,,,1,2,3,1,4,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,5,3,1,1,,2,2,,2,3,3,1,2,2,1,2
LC2021R6_000812,20211214,1.2095340,2,0,1,1,1,4,3,1,8885,2,2,13,,2,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,2,4,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,4,3,3,4,2,2,5,3,2,2,,3,1,,2,3,3,4,1,3,1,1
LC2021R6_000813,20211214,1.7750708,1,50,3,1,1,8886,8886,1,8885,2,2,8,,,,4,,,,,,,8888,8888,,,,,,,,,,,,,,8888,,,2,3,1,1,1,1,1,2,3,1,4,4,4,4,4,4,4,4,4,4,3,1,3,3,2,2,8,2,2,2,1,1,2,1,1,5,3,2,2,,3,1,,2,1,1,3,1,5,3,2
LC2021R6_000814,20211214,0.5024907,2,100,5,1,1,1,1,2,,,3,8,,,,4,,,,,,,8888,8888,,,,,,,,,,,,,,8888,,,8888,2,2,1,1,2,2,2,3,1,2,1,4,4,4,4,4,4,8889,8889,4,4,1,2,1,2,63,5,2,7,6,5,6,3,3,1,1,6,6,,2,2,,2,1,1,3,1,5,3,-99
LC2021R6_000815,20211214,0.6244676,1,90,4,1,1,1,1,1,8885,2,2,17,,,,9,,,,,,,,,,,,,,,,,2,1,,,,1,1,8888,1,1,1,2,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,72,5,2,7,6,5,6,3,3,1,1,6,6,,4,3,,1,1,1,5,2,4,2,2
LC2021R6_000816,20211214,1.3108380,2,20,2,1,1,4,3,1,8885,2,2,14,,,,9,,,,,,,,,,,,,,,,,8886,8886,,,,8886,,,2,2,1,1,2,1,2,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,5,4,4,5,3,2,2,2,2,2,,1,1,,1,3,3,5,2,4,2,2
